City,Timestamp,Temperature,Humidity,Description
Kanpur,2023-12-23 00:00:00,286.26,41,overcast clouds
Kanpur,2023-12-23 03:00:00,288.82,40,clear sky
Kanpur,2023-12-23 06:00:00,295.35,27,clear sky
Kanpur,2023-12-23 09:00:00,297.58,23,clear sky
Kanpur,2023-12-23 12:00:00,292.76,31,few clouds
Kanpur,2023-12-23 15:00:00,290.7,34,clear sky
Kanpur,2023-12-23 18:00:00,289.48,37,few clouds
Kanpur,2023-12-23 21:00:00,288.36,39,few clouds
Kanpur,2023-12-24 00:00:00,287.3,43,clear sky
Kanpur,2023-12-24 03:00:00,290.1,42,clear sky
Kanpur,2023-12-24 06:00:00,296.58,31,clear sky
Kanpur,2023-12-24 09:00:00,298.7,27,clear sky
Kanpur,2023-12-24 12:00:00,293.89,36,clear sky
Kanpur,2023-12-24 15:00:00,291.57,40,few clouds
Kanpur,2023-12-24 18:00:00,290.12,45,few clouds
Kanpur,2023-12-24 21:00:00,289.11,49,clear sky
Kanpur,2023-12-25 00:00:00,288.07,53,clear sky
Kanpur,2023-12-25 03:00:00,290.7,48,clear sky
Kanpur,2023-12-25 06:00:00,296.82,32,clear sky
Kanpur,2023-12-25 09:00:00,299.1,26,clear sky
Kanpur,2023-12-25 12:00:00,294.09,37,clear sky
Kanpur,2023-12-25 15:00:00,291.41,42,clear sky
Kanpur,2023-12-25 18:00:00,290.0,44,clear sky
Kanpur,2023-12-25 21:00:00,288.79,47,clear sky
Kanpur,2023-12-26 00:00:00,287.82,51,clear sky
Kanpur,2023-12-26 03:00:00,290.54,46,clear sky
Kanpur,2023-12-26 06:00:00,296.86,32,clear sky
Kanpur,2023-12-26 09:00:00,298.95,25,clear sky
Kanpur,2023-12-26 12:00:00,293.98,36,clear sky
Nagpur,2023-12-21 15:00:00,291.16,59,scattered clouds
Nagpur,2023-12-21 18:00:00,291.05,49,broken clouds
Nagpur,2023-12-21 21:00:00,289.92,42,broken clouds
Nagpur,2023-12-22 00:00:00,288.18,34,broken clouds
Nagpur,2023-12-22 03:00:00,291.11,32,overcast clouds
Nagpur,2023-12-22 06:00:00,297.84,21,broken clouds
Nagpur,2023-12-22 09:00:00,300.55,17,broken clouds
Nagpur,2023-12-22 12:00:00,296.37,23,overcast clouds
Nagpur,2023-12-22 15:00:00,294.44,24,overcast clouds
Nagpur,2023-12-22 18:00:00,293.16,27,overcast clouds
Nagpur,2023-12-22 21:00:00,292.43,29,overcast clouds
Nagpur,2023-12-23 00:00:00,291.67,30,overcast clouds
Nagpur,2023-12-23 03:00:00,293.53,30,overcast clouds
Nagpur,2023-12-23 06:00:00,299.69,20,broken clouds
Nagpur,2023-12-23 09:00:00,301.82,18,broken clouds
Nagpur,2023-12-23 12:00:00,297.35,25,broken clouds
Nagpur,2023-12-23 15:00:00,294.5,27,overcast clouds
Nagpur,2023-12-23 18:00:00,292.07,31,overcast clouds
Nagpur,2023-12-23 21:00:00,290.17,33,broken clouds
Nagpur,2023-12-24 00:00:00,289.11,35,broken clouds
Nagpur,2023-12-24 03:00:00,292.08,34,broken clouds
Nagpur,2023-12-24 06:00:00,299.03,24,scattered clouds
Nagpur,2023-12-24 09:00:00,302.06,19,scattered clouds
Nagpur,2023-12-24 12:00:00,297.54,25,broken clouds
Nagpur,2023-12-24 15:00:00,294.56,28,few clouds
Nagpur,2023-12-24 18:00:00,291.92,33,few clouds
Nagpur,2023-12-24 21:00:00,290.2,37,clear sky
Nagpur,2023-12-25 00:00:00,289.2,38,clear sky
Nagpur,2023-12-25 03:00:00,292.33,36,clear sky
Nagpur,2023-12-25 06:00:00,299.61,22,clear sky
Nagpur,2023-12-25 09:00:00,302.47,18,clear sky
Nagpur,2023-12-25 12:00:00,297.87,26,clear sky
Nagpur,2023-12-25 15:00:00,294.92,29,clear sky
Nagpur,2023-12-25 18:00:00,292.08,36,clear sky
Nagpur,2023-12-25 21:00:00,290.18,39,clear sky
Nagpur,2023-12-26 00:00:00,289.32,40,clear sky
Nagpur,2023-12-26 03:00:00,292.59,36,clear sky
Nagpur,2023-12-26 06:00:00,299.63,25,clear sky
Nagpur,2023-12-26 09:00:00,302.47,20,clear sky
Nagpur,2023-12-26 12:00:00,297.99,27,clear sky
Indore,2023-12-21 15:00:00,291.25,59,broken clouds
Indore,2023-12-21 18:00:00,291.29,48,broken clouds
Indore,2023-12-21 21:00:00,290.0,39,overcast clouds
Indore,2023-12-22 00:00:00,289.47,29,overcast clouds
Indore,2023-12-22 03:00:00,291.31,32,overcast clouds
Indore,2023-12-22 06:00:00,297.19,20,overcast clouds
Indore,2023-12-22 09:00:00,299.74,16,overcast clouds
Indore,2023-12-22 12:00:00,295.39,26,overcast clouds
Indore,2023-12-22 15:00:00,292.53,28,overcast clouds
Indore,2023-12-22 18:00:00,291.19,30,overcast clouds
Indore,2023-12-22 21:00:00,290.16,31,overcast clouds
Indore,2023-12-23 00:00:00,289.16,31,overcast clouds
Indore,2023-12-23 03:00:00,291.16,32,overcast clouds
Indore,2023-12-23 06:00:00,298.79,18,scattered clouds
Indore,2023-12-23 09:00:00,301.39,15,clear sky
Indore,2023-12-23 12:00:00,296.83,25,clear sky
Indore,2023-12-23 15:00:00,292.7,28,clear sky
Indore,2023-12-23 18:00:00,291.06,31,clear sky
Indore,2023-12-23 21:00:00,289.91,32,clear sky
Indore,2023-12-24 00:00:00,288.71,33,clear sky
Indore,2023-12-24 03:00:00,290.98,33,clear sky
Indore,2023-12-24 06:00:00,298.73,21,clear sky
Indore,2023-12-24 09:00:00,301.25,18,clear sky
Indore,2023-12-24 12:00:00,296.63,28,clear sky
Indore,2023-12-24 15:00:00,292.57,31,clear sky
Indore,2023-12-24 18:00:00,290.86,34,clear sky
Indore,2023-12-24 21:00:00,289.51,37,clear sky
Indore,2023-12-25 00:00:00,288.57,39,clear sky
Indore,2023-12-25 03:00:00,291.06,37,clear sky
Indore,2023-12-25 06:00:00,298.58,23,clear sky
Indore,2023-12-25 09:00:00,301.47,20,clear sky
Indore,2023-12-25 12:00:00,296.97,29,clear sky
Indore,2023-12-25 15:00:00,293.0,34,clear sky
Indore,2023-12-25 18:00:00,291.03,35,clear sky
Indore,2023-12-25 21:00:00,289.54,37,clear sky
Indore,2023-12-26 00:00:00,288.74,37,clear sky
Indore,2023-12-26 03:00:00,291.71,36,clear sky
Indore,2023-12-26 06:00:00,299.17,23,clear sky
Indore,2023-12-26 09:00:00,301.79,19,clear sky
Indore,2023-12-26 12:00:00,297.25,28,clear sky
Thane,2023-12-21 15:00:00,302.1,48,scattered clouds
Thane,2023-12-21 18:00:00,301.32,46,broken clouds
Thane,2023-12-21 21:00:00,300.07,46,broken clouds
Thane,2023-12-22 00:00:00,298.23,44,overcast clouds
Thane,2023-12-22 03:00:00,299.15,36,overcast clouds
Thane,2023-12-22 06:00:00,301.78,29,overcast clouds
Thane,2023-12-22 09:00:00,303.17,31,overcast clouds
Thane,2023-12-22 12:00:00,302.93,35,overcast clouds
Thane,2023-12-22 15:00:00,300.16,45,overcast clouds
Thane,2023-12-22 18:00:00,298.96,51,overcast clouds
Thane,2023-12-22 21:00:00,297.64,51,broken clouds
Thane,2023-12-23 00:00:00,296.57,46,overcast clouds
Thane,2023-12-23 03:00:00,297.84,36,broken clouds
Thane,2023-12-23 06:00:00,304.02,25,broken clouds
Thane,2023-12-23 09:00:00,305.86,23,overcast clouds
Thane,2023-12-23 12:00:00,303.07,35,overcast clouds
Thane,2023-12-23 15:00:00,299.8,43,scattered clouds
Thane,2023-12-23 18:00:00,298.6,41,broken clouds
Thane,2023-12-23 21:00:00,297.68,39,overcast clouds
Thane,2023-12-24 00:00:00,296.97,34,overcast clouds
Thane,2023-12-24 03:00:00,298.45,29,scattered clouds
Thane,2023-12-24 06:00:00,305.19,22,few clouds
Thane,2023-12-24 09:00:00,307.22,21,overcast clouds
Thane,2023-12-24 12:00:00,303.45,32,broken clouds
Thane,2023-12-24 15:00:00,300.34,39,overcast clouds
Thane,2023-12-24 18:00:00,299.23,38,overcast clouds
Thane,2023-12-24 21:00:00,298.15,38,overcast clouds
Thane,2023-12-25 00:00:00,297.19,37,broken clouds
Thane,2023-12-25 03:00:00,298.52,33,broken clouds
Thane,2023-12-25 06:00:00,305.16,26,scattered clouds
Thane,2023-12-25 09:00:00,307.18,23,clear sky
Thane,2023-12-25 12:00:00,303.71,33,few clouds
Thane,2023-12-25 15:00:00,300.38,41,clear sky
Thane,2023-12-25 18:00:00,299.11,42,clear sky
Thane,2023-12-25 21:00:00,297.9,42,clear sky
Thane,2023-12-26 00:00:00,297.04,42,clear sky
Thane,2023-12-26 03:00:00,298.59,35,clear sky
Thane,2023-12-26 06:00:00,305.32,26,clear sky
Thane,2023-12-26 09:00:00,306.98,23,clear sky
Thane,2023-12-26 12:00:00,303.64,35,clear sky
Bhopal,2023-12-21 15:00:00,290.28,51,scattered clouds
Bhopal,2023-12-21 18:00:00,289.98,44,broken clouds
Bhopal,2023-12-21 21:00:00,289.47,37,broken clouds
Bhopal,2023-12-22 00:00:00,287.61,30,overcast clouds
Bhopal,2023-12-22 03:00:00,289.5,32,overcast clouds
Bhopal,2023-12-22 06:00:00,294.71,23,overcast clouds
Bhopal,2023-12-22 09:00:00,297.35,19,overcast clouds
Bhopal,2023-12-22 12:00:00,293.51,28,overcast clouds
Bhopal,2023-12-22 15:00:00,291.6,28,overcast clouds
Bhopal,2023-12-22 18:00:00,290.38,29,overcast clouds
Bhopal,2023-12-22 21:00:00,288.64,32,overcast clouds
Bhopal,2023-12-23 00:00:00,287.07,33,overcast clouds
Bhopal,2023-12-23 03:00:00,289.12,34,overcast clouds
Bhopal,2023-12-23 06:00:00,296.93,22,broken clouds
Bhopal,2023-12-23 09:00:00,299.62,18,clear sky
Bhopal,2023-12-23 12:00:00,294.77,28,clear sky
Bhopal,2023-12-23 15:00:00,291.37,30,clear sky
Bhopal,2023-12-23 18:00:00,289.35,32,clear sky
Bhopal,2023-12-23 21:00:00,287.95,33,clear sky
Bhopal,2023-12-24 00:00:00,286.78,36,clear sky
Bhopal,2023-12-24 03:00:00,289.19,37,clear sky
Bhopal,2023-12-24 06:00:00,296.68,24,clear sky
Bhopal,2023-12-24 09:00:00,299.5,20,clear sky
Bhopal,2023-12-24 12:00:00,294.57,32,clear sky
Bhopal,2023-12-24 15:00:00,291.64,34,clear sky
Bhopal,2023-12-24 18:00:00,289.75,35,clear sky
Bhopal,2023-12-24 21:00:00,288.25,36,clear sky
Bhopal,2023-12-25 00:00:00,287.04,37,clear sky
Bhopal,2023-12-25 03:00:00,289.62,37,clear sky
Bhopal,2023-12-25 06:00:00,297.29,24,clear sky
Bhopal,2023-12-25 09:00:00,300.08,20,clear sky
Bhopal,2023-12-25 12:00:00,295.07,31,clear sky
Bhopal,2023-12-25 15:00:00,291.94,33,clear sky
Bhopal,2023-12-25 18:00:00,290.13,37,clear sky
Bhopal,2023-12-25 21:00:00,288.68,41,clear sky
Bhopal,2023-12-26 00:00:00,287.71,44,clear sky
Bhopal,2023-12-26 03:00:00,290.58,41,clear sky
Bhopal,2023-12-26 06:00:00,297.55,27,clear sky
Bhopal,2023-12-26 09:00:00,300.27,22,clear sky
Bhopal,2023-12-26 12:00:00,295.52,32,clear sky
Visakhapatnam,2023-12-21 15:00:00,294.09,83,few clouds
Visakhapatnam,2023-12-21 18:00:00,294.02,78,few clouds
Visakhapatnam,2023-12-21 21:00:00,293.32,75,clear sky
Visakhapatnam,2023-12-22 00:00:00,292.39,75,clear sky
Visakhapatnam,2023-12-22 03:00:00,294.83,67,clear sky
Visakhapatnam,2023-12-22 06:00:00,298.06,55,few clouds
Visakhapatnam,2023-12-22 09:00:00,298.38,53,overcast clouds
Visakhapatnam,2023-12-22 12:00:00,295.82,63,overcast clouds
Visakhapatnam,2023-12-22 15:00:00,295.39,64,overcast clouds
Visakhapatnam,2023-12-22 18:00:00,294.31,68,broken clouds
Visakhapatnam,2023-12-22 21:00:00,293.55,72,broken clouds
Visakhapatnam,2023-12-23 00:00:00,293.1,74,broken clouds
Visakhapatnam,2023-12-23 03:00:00,295.34,67,overcast clouds
Visakhapatnam,2023-12-23 06:00:00,298.4,56,broken clouds
Visakhapatnam,2023-12-23 09:00:00,298.88,54,overcast clouds
Visakhapatnam,2023-12-23 12:00:00,296.87,61,broken clouds
Visakhapatnam,2023-12-23 15:00:00,295.92,65,scattered clouds
Visakhapatnam,2023-12-23 18:00:00,294.84,69,scattered clouds
Visakhapatnam,2023-12-23 21:00:00,293.75,73,broken clouds
Visakhapatnam,2023-12-24 00:00:00,293.15,76,scattered clouds
Visakhapatnam,2023-12-24 03:00:00,295.78,65,clear sky
Visakhapatnam,2023-12-24 06:00:00,299.52,50,clear sky
Visakhapatnam,2023-12-24 09:00:00,300.18,49,clear sky
Visakhapatnam,2023-12-24 12:00:00,297.19,63,clear sky
Visakhapatnam,2023-12-24 15:00:00,296.07,70,clear sky
Visakhapatnam,2023-12-24 18:00:00,295.1,74,clear sky
Visakhapatnam,2023-12-24 21:00:00,294.1,78,clear sky
Visakhapatnam,2023-12-25 00:00:00,293.33,80,clear sky
Visakhapatnam,2023-12-25 03:00:00,295.97,68,few clouds
Visakhapatnam,2023-12-25 06:00:00,299.63,51,clear sky
Visakhapatnam,2023-12-25 09:00:00,300.37,51,clear sky
Visakhapatnam,2023-12-25 12:00:00,297.31,66,clear sky
Visakhapatnam,2023-12-25 15:00:00,296.51,70,clear sky
Visakhapatnam,2023-12-25 18:00:00,295.53,74,clear sky
Visakhapatnam,2023-12-25 21:00:00,294.59,78,clear sky
Visakhapatnam,2023-12-26 00:00:00,293.79,81,clear sky
Visakhapatnam,2023-12-26 03:00:00,296.32,70,clear sky
Visakhapatnam,2023-12-26 06:00:00,299.62,55,clear sky
Visakhapatnam,2023-12-26 09:00:00,300.03,54,clear sky
Visakhapatnam,2023-12-26 12:00:00,297.4,67,clear sky
Pimpri-Chinchwad,2023-12-21 15:00:00,296.97,37,overcast clouds
Pimpri-Chinchwad,2023-12-21 18:00:00,296.46,38,overcast clouds
Pimpri-Chinchwad,2023-12-21 21:00:00,295.6,35,overcast clouds
Pimpri-Chinchwad,2023-12-22 00:00:00,292.49,37,overcast clouds
Pimpri-Chinchwad,2023-12-22 03:00:00,294.48,34,broken clouds
Pimpri-Chinchwad,2023-12-22 06:00:00,300.3,26,overcast clouds
Pimpri-Chinchwad,2023-12-22 09:00:00,302.06,25,overcast clouds
Pimpri-Chinchwad,2023-12-22 12:00:00,300.16,30,overcast clouds
Pimpri-Chinchwad,2023-12-22 15:00:00,296.71,31,overcast clouds
Pimpri-Chinchwad,2023-12-22 18:00:00,294.73,32,overcast clouds
Pimpri-Chinchwad,2023-12-22 21:00:00,293.0,33,broken clouds
Pimpri-Chinchwad,2023-12-23 00:00:00,291.83,33,broken clouds
Pimpri-Chinchwad,2023-12-23 03:00:00,294.67,29,overcast clouds
Pimpri-Chinchwad,2023-12-23 06:00:00,301.19,19,broken clouds
Pimpri-Chinchwad,2023-12-23 09:00:00,304.0,16,scattered clouds
Pimpri-Chinchwad,2023-12-23 12:00:00,300.9,22,broken clouds
Pimpri-Chinchwad,2023-12-23 15:00:00,296.8,24,overcast clouds
Pimpri-Chinchwad,2023-12-23 18:00:00,294.47,28,overcast clouds
Pimpri-Chinchwad,2023-12-23 21:00:00,292.85,31,broken clouds
Pimpri-Chinchwad,2023-12-24 00:00:00,291.49,35,broken clouds
Pimpri-Chinchwad,2023-12-24 03:00:00,293.86,36,clear sky
Pimpri-Chinchwad,2023-12-24 06:00:00,300.95,27,clear sky
Pimpri-Chinchwad,2023-12-24 09:00:00,303.59,22,broken clouds
Pimpri-Chinchwad,2023-12-24 12:00:00,301.08,29,broken clouds
Pimpri-Chinchwad,2023-12-24 15:00:00,296.65,38,broken clouds
Pimpri-Chinchwad,2023-12-24 18:00:00,294.89,39,overcast clouds
Pimpri-Chinchwad,2023-12-24 21:00:00,293.25,42,broken clouds
Pimpri-Chinchwad,2023-12-25 00:00:00,292.22,45,broken clouds
Pimpri-Chinchwad,2023-12-25 03:00:00,294.69,41,clear sky
Pimpri-Chinchwad,2023-12-25 06:00:00,301.51,27,few clouds
Pimpri-Chinchwad,2023-12-25 09:00:00,304.21,22,clear sky
Pimpri-Chinchwad,2023-12-25 12:00:00,301.72,27,clear sky
Pimpri-Chinchwad,2023-12-25 15:00:00,296.97,31,clear sky
Pimpri-Chinchwad,2023-12-25 18:00:00,294.95,35,clear sky
Pimpri-Chinchwad,2023-12-25 21:00:00,293.17,38,clear sky
Pimpri-Chinchwad,2023-12-26 00:00:00,291.88,39,clear sky
Pimpri-Chinchwad,2023-12-26 03:00:00,295.06,35,clear sky
Pimpri-Chinchwad,2023-12-26 06:00:00,301.63,24,clear sky
Pimpri-Chinchwad,2023-12-26 09:00:00,304.21,19,clear sky
Pimpri-Chinchwad,2023-12-26 12:00:00,301.82,24,clear sky
Patna,2023-12-21 15:00:00,290.11,88,few clouds
Patna,2023-12-21 18:00:00,289.76,72,scattered clouds
Patna,2023-12-21 21:00:00,288.56,58,few clouds
Patna,2023-12-22 00:00:00,286.71,46,scattered clouds
Patna,2023-12-22 03:00:00,290.31,39,overcast clouds
Patna,2023-12-22 06:00:00,296.15,28,broken clouds
Patna,2023-12-22 09:00:00,297.61,28,overcast clouds
Patna,2023-12-22 12:00:00,294.36,34,overcast clouds
Patna,2023-12-22 15:00:00,293.07,36,overcast clouds
Patna,2023-12-22 18:00:00,291.93,38,overcast clouds
Patna,2023-12-22 21:00:00,291.16,41,overcast clouds
Patna,2023-12-23 00:00:00,290.99,42,overcast clouds
Patna,2023-12-23 03:00:00,292.87,40,overcast clouds
Patna,2023-12-23 06:00:00,296.73,35,overcast clouds
Patna,2023-12-23 09:00:00,298.89,33,broken clouds
Patna,2023-12-23 12:00:00,294.66,42,scattered clouds
Patna,2023-12-23 15:00:00,292.43,49,clear sky
Patna,2023-12-23 18:00:00,291.0,53,clear sky
Patna,2023-12-23 21:00:00,289.97,57,clear sky
Patna,2023-12-24 00:00:00,288.85,63,clear sky
Patna,2023-12-24 03:00:00,292.62,54,clear sky
Patna,2023-12-24 06:00:00,298.03,38,clear sky
Patna,2023-12-24 09:00:00,299.62,33,clear sky
Patna,2023-12-24 12:00:00,295.5,41,clear sky
Patna,2023-12-24 15:00:00,293.41,48,clear sky
Patna,2023-12-24 18:00:00,291.98,54,clear sky
Patna,2023-12-24 21:00:00,290.71,58,clear sky
Patna,2023-12-25 00:00:00,289.51,60,clear sky
Patna,2023-12-25 03:00:00,292.97,49,clear sky
Patna,2023-12-25 06:00:00,298.17,36,clear sky
Patna,2023-12-25 09:00:00,299.87,31,clear sky
Patna,2023-12-25 12:00:00,295.33,41,clear sky
Patna,2023-12-25 15:00:00,293.13,46,clear sky
Patna,2023-12-25 18:00:00,291.52,50,clear sky
Patna,2023-12-25 21:00:00,289.94,53,clear sky
Patna,2023-12-26 00:00:00,288.8,56,clear sky
Patna,2023-12-26 03:00:00,292.42,47,clear sky
Patna,2023-12-26 06:00:00,298.02,34,clear sky
Patna,2023-12-26 09:00:00,299.62,28,clear sky
Patna,2023-12-26 12:00:00,295.08,37,clear sky
Vadodara,2023-12-21 15:00:00,296.13,56,scattered clouds
Vadodara,2023-12-21 18:00:00,295.81,44,broken clouds
Vadodara,2023-12-21 21:00:00,295.16,33,broken clouds
Vadodara,2023-12-22 00:00:00,294.17,23,overcast clouds
Vadodara,2023-12-22 03:00:00,294.87,28,overcast clouds
Vadodara,2023-12-22 06:00:00,300.44,21,overcast clouds
Vadodara,2023-12-22 09:00:00,303.66,17,overcast clouds
Vadodara,2023-12-22 12:00:00,300.83,24,overcast clouds
Vadodara,2023-12-22 15:00:00,297.01,27,overcast clouds
Vadodara,2023-12-22 18:00:00,295.21,27,overcast clouds
Vadodara,2023-12-22 21:00:00,293.62,29,overcast clouds
Vadodara,2023-12-23 00:00:00,292.91,30,broken clouds
Vadodara,2023-12-23 03:00:00,294.42,32,clear sky
Vadodara,2023-12-23 06:00:00,301.94,21,clear sky
Vadodara,2023-12-23 09:00:00,304.98,18,clear sky
Vadodara,2023-12-23 12:00:00,302.0,25,clear sky
Vadodara,2023-12-23 15:00:00,297.42,28,clear sky
Vadodara,2023-12-23 18:00:00,295.57,28,clear sky
Vadodara,2023-12-23 21:00:00,294.37,29,clear sky
Vadodara,2023-12-24 00:00:00,293.29,30,clear sky
Vadodara,2023-12-24 03:00:00,294.42,33,clear sky
Vadodara,2023-12-24 06:00:00,302.66,21,clear sky
Vadodara,2023-12-24 09:00:00,305.98,17,clear sky
Vadodara,2023-12-24 12:00:00,302.56,23,clear sky
Vadodara,2023-12-24 15:00:00,297.35,28,clear sky
Vadodara,2023-12-24 18:00:00,295.72,29,clear sky
Vadodara,2023-12-24 21:00:00,294.45,30,clear sky
Vadodara,2023-12-25 00:00:00,293.21,32,clear sky
Vadodara,2023-12-25 03:00:00,294.47,34,clear sky
Vadodara,2023-12-25 06:00:00,302.66,22,clear sky
Vadodara,2023-12-25 09:00:00,305.89,18,clear sky
Vadodara,2023-12-25 12:00:00,302.51,24,clear sky
Vadodara,2023-12-25 15:00:00,297.41,29,clear sky
Vadodara,2023-12-25 18:00:00,295.63,30,clear sky
Vadodara,2023-12-25 21:00:00,294.09,33,clear sky
Vadodara,2023-12-26 00:00:00,292.79,35,clear sky
Vadodara,2023-12-26 03:00:00,294.66,36,clear sky
Vadodara,2023-12-26 06:00:00,302.65,24,clear sky
Vadodara,2023-12-26 09:00:00,305.56,19,clear sky
Vadodara,2023-12-26 12:00:00,302.78,24,clear sky
Ludhiana,2023-12-21 15:00:00,287.15,24,broken clouds
Ludhiana,2023-12-21 18:00:00,286.37,25,broken clouds
Ludhiana,2023-12-21 21:00:00,285.0,26,broken clouds
Ludhiana,2023-12-22 00:00:00,282.71,28,broken clouds
Ludhiana,2023-12-22 03:00:00,285.17,28,overcast clouds
Ludhiana,2023-12-22 06:00:00,293.11,18,overcast clouds
Ludhiana,2023-12-22 09:00:00,296.04,15,overcast clouds
Ludhiana,2023-12-22 12:00:00,290.35,22,overcast clouds
Ludhiana,2023-12-22 15:00:00,287.15,27,overcast clouds
Ludhiana,2023-12-22 18:00:00,286.3,28,overcast clouds
Ludhiana,2023-12-22 21:00:00,287.62,27,overcast clouds
Ludhiana,2023-12-23 00:00:00,285.37,30,broken clouds
Ludhiana,2023-12-23 03:00:00,287.34,30,overcast clouds
Ludhiana,2023-12-23 06:00:00,294.07,20,broken clouds
Ludhiana,2023-12-23 09:00:00,297.37,16,scattered clouds
Ludhiana,2023-12-23 12:00:00,291.77,24,scattered clouds
Ludhiana,2023-12-23 15:00:00,289.16,27,clear sky
Ludhiana,2023-12-23 18:00:00,287.21,32,clear sky
Ludhiana,2023-12-23 21:00:00,286.28,46,clear sky
Ludhiana,2023-12-24 00:00:00,285.46,57,clear sky
Ludhiana,2023-12-24 03:00:00,287.18,53,clear sky
Ludhiana,2023-12-24 06:00:00,295.67,30,few clouds
Ludhiana,2023-12-24 09:00:00,298.42,23,broken clouds
Ludhiana,2023-12-24 12:00:00,292.72,35,broken clouds
Ludhiana,2023-12-24 15:00:00,289.26,42,overcast clouds
Ludhiana,2023-12-24 18:00:00,287.2,45,scattered clouds
Ludhiana,2023-12-24 21:00:00,285.99,47,clear sky
Ludhiana,2023-12-25 00:00:00,285.06,48,clear sky
Ludhiana,2023-12-25 03:00:00,286.26,45,clear sky
Ludhiana,2023-12-25 06:00:00,295.15,25,clear sky
Ludhiana,2023-12-25 09:00:00,298.35,18,clear sky
Ludhiana,2023-12-25 12:00:00,292.18,28,clear sky
Ludhiana,2023-12-25 15:00:00,288.8,32,clear sky
Ludhiana,2023-12-25 18:00:00,287.03,35,clear sky
Ludhiana,2023-12-25 21:00:00,285.88,38,few clouds
Ludhiana,2023-12-26 00:00:00,284.86,40,scattered clouds
Ludhiana,2023-12-26 03:00:00,286.99,38,overcast clouds
Ludhiana,2023-12-26 06:00:00,295.19,24,broken clouds
Ludhiana,2023-12-26 09:00:00,298.54,19,scattered clouds
Ludhiana,2023-12-26 12:00:00,292.69,29,broken clouds
Agra,2023-12-21 15:00:00,288.75,30,overcast clouds
Agra,2023-12-21 18:00:00,288.36,29,overcast clouds
Agra,2023-12-21 21:00:00,287.32,27,overcast clouds
Agra,2023-12-22 00:00:00,285.4,26,overcast clouds
Agra,2023-12-22 03:00:00,287.04,29,overcast clouds
Agra,2023-12-22 06:00:00,293.29,21,overcast clouds
Agra,2023-12-22 09:00:00,295.33,19,overcast clouds
Agra,2023-12-22 12:00:00,290.95,26,overcast clouds
Agra,2023-12-22 15:00:00,289.28,29,overcast clouds
Agra,2023-12-22 18:00:00,287.96,31,overcast clouds
Agra,2023-12-22 21:00:00,287.0,33,clear sky
Agra,2023-12-23 00:00:00,286.23,32,few clouds
Agra,2023-12-23 03:00:00,287.79,34,few clouds
Agra,2023-12-23 06:00:00,294.08,24,few clouds
Agra,2023-12-23 09:00:00,296.56,22,scattered clouds
Agra,2023-12-23 12:00:00,292.24,31,scattered clouds
Agra,2023-12-23 15:00:00,290.23,34,clear sky
Agra,2023-12-23 18:00:00,288.99,38,clear sky
Agra,2023-12-23 21:00:00,288.0,42,clear sky
Agra,2023-12-24 00:00:00,287.16,47,clear sky
Agra,2023-12-24 03:00:00,289.33,45,clear sky
Agra,2023-12-24 06:00:00,295.67,33,clear sky
Agra,2023-12-24 09:00:00,298.15,28,clear sky
Agra,2023-12-24 12:00:00,293.9,38,scattered clouds
Agra,2023-12-24 15:00:00,291.56,43,scattered clouds
Agra,2023-12-24 18:00:00,289.98,45,few clouds
Agra,2023-12-24 21:00:00,288.93,44,clear sky
Agra,2023-12-25 00:00:00,288.0,42,clear sky
Agra,2023-12-25 03:00:00,289.75,41,clear sky
Agra,2023-12-25 06:00:00,296.23,29,clear sky
Agra,2023-12-25 09:00:00,298.7,27,clear sky
Agra,2023-12-25 12:00:00,294.12,38,clear sky
Agra,2023-12-25 15:00:00,291.92,42,clear sky
Agra,2023-12-25 18:00:00,290.5,45,clear sky
Agra,2023-12-25 21:00:00,289.38,47,clear sky
Agra,2023-12-26 00:00:00,288.2,49,clear sky
Agra,2023-12-26 03:00:00,289.96,45,clear sky
Agra,2023-12-26 06:00:00,296.43,28,clear sky
Agra,2023-12-26 09:00:00,298.71,23,clear sky
Agra,2023-12-26 12:00:00,294.11,32,clear sky
Coimbatore,2023-12-21 15:00:00,299.03,73,broken clouds
Coimbatore,2023-12-21 18:00:00,297.42,80,broken clouds
Coimbatore,2023-12-21 21:00:00,295.37,89,overcast clouds
Coimbatore,2023-12-22 00:00:00,293.14,98,overcast clouds
Coimbatore,2023-12-22 03:00:00,295.22,89,overcast clouds
Coimbatore,2023-12-22 06:00:00,297.13,79,overcast clouds
Coimbatore,2023-12-22 09:00:00,298.68,73,overcast clouds
Coimbatore,2023-12-22 12:00:00,297.51,80,overcast clouds
Coimbatore,2023-12-22 15:00:00,295.04,87,overcast clouds
Coimbatore,2023-12-22 18:00:00,294.28,89,overcast clouds
Coimbatore,2023-12-22 21:00:00,293.54,89,overcast clouds
Coimbatore,2023-12-23 00:00:00,292.61,93,overcast clouds
Coimbatore,2023-12-23 03:00:00,293.27,91,overcast clouds
Coimbatore,2023-12-23 06:00:00,295.95,80,overcast clouds
Coimbatore,2023-12-23 09:00:00,298.32,69,overcast clouds
Coimbatore,2023-12-23 12:00:00,296.32,79,broken clouds
Coimbatore,2023-12-23 15:00:00,292.97,87,few clouds
Coimbatore,2023-12-23 18:00:00,291.86,88,scattered clouds
Coimbatore,2023-12-23 21:00:00,290.86,87,few clouds
Coimbatore,2023-12-24 00:00:00,289.89,85,scattered clouds
